Table S9. OTUs greater than 0.001% of the total reads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phylum,Class,Order,Family,Genus,OTU,CDI04,PXA40,CXA31,CBJ42,CDI11,CBJ34,PBJ07,CXA28,PBJ31,PBJ47,PBJ50,PXA35,PXA38,CBJ29,CBJ37,CBJ45,CDI02,PXA36,CBJ30,CBJ36,CBJ48,CDI10,PBJ68,PBJ61,PBJ16,CBJ40,CXA32,CBJ35,PBJ04,CBJ46,PBJ14,CDI17,PXA13,CDI05,CXA19,PBJ03,PBJ01,CBJ32,PBJ54,PBJ62,PBJ66,CDI01,CDI12,CDI14,CDI18,CXA27,CXA30,PBJ67,CDI03,CXA29,PBJ06,PBJ71,CXA34,CBJ38,CDI13,CDI19,PBJ59,CDI09,CBJ39,PBJ55,PBJ49,PBJ69,PBJ28,CBJ51,PBJ60,PBJ64,CBJ33,PXA39,PBJ24,PBJ63,CDI15,PBJ26,CBJ41,CBJ43,CDI16,PBJ25,PBJ27,PBJ44,PBJ65,PBJ05,PBJ58
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU6390,0,4,0,0,0,0,43,2,0,9,3,1,0,1,1,0,0,8,0,0,1,0,0,0,0,9,0,1,0,0,0,5,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU7972,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU9864,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,15,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU14320,1,1,0,0,0,0,0,2,1,0,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU16788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU16929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,1,0,1,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,48,0,0,1,0,94,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,606755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,125,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,364538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,191,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,314406,0,1,0,6,4,0,0,0,0,0,0,4,0,0,3,0,5,0,0,2,0,0,2,3,7,0,0,0,8,0,1,3,0,0,0,1,1,0,3,2,0,3,0,2,0,0,0,3,4,0,4,2,0,0,0,0,21,0,0,6,0,11,0,1,5,0,0,0,0,0,0,0,18,0,0,0,0,0,1,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,851323,57,141,0,286,82,0,0,0,0,1,0,176,32,58,199,0,900,7,0,94,0,0,132,198,538,2,16,184,947,27,0,71,1,0,1,88,22,0,170,329,35,319,0,54,0,0,0,65,121,0,305,83,0,106,0,32,1750,10,2,177,0,627,21,70,229,17,0,26,0,4,0,0,1243,1,0,0,0,0,39,43,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,522582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,198866,27,67,0,114,46,0,0,0,0,0,0,98,0,21,216,0,315,0,0,44,0,0,71,101,296,0,0,0,326,13,0,50,1,0,0,26,6,0,48,157,8,95,0,13,0,0,0,15,70,0,141,44,0,88,0,0,924,1,0,82,0,355,9,29,132,3,0,1,0,5,0,0,431,0,0,0,0,0,21,12,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,276149,0,22,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,212,0,376,0,0,0,0,1,12,0,0,0,1,9,0,0,28,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,3,0,42,2,21,2,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,180082,0,1,0,3,1,0,0,0,0,0,0,0,0,3,4,0,4,0,0,4,0,0,6,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,2,0,2,3,0,0,0,0,13,0,0,0,0,48,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,194286,0,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,3,0,0,31,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU166,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU3718,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,2,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,4,0,5,2,0,1,0,1,6,0,0,0,0,31,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU5057,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,11,0,0,0,7,0,13,0,0,0,1,2,3,2,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,0,0,1,1,0,4,2,0,0,0,0,10,0,0,4,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU5213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU5761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU6010,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,5,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,9,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,28,0,0,1,0,55,0,0,13,0,0,2,0,0,0,0,13,0,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU7636,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU8916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,89,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU11883,5,205,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU15711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,577294,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,3,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,198190,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,585914,141,142,6,101,57,0,0,422,698,263,1604,192,94,907,103,6,13,514,397,58,1196,647,51,200,216,485,135,355,1586,43,3,5,304,0,183,80,581,363,4,235,101,126,0,36,513,131,128,6,86,248,32,4,868,47,0,56,637,57,352,37,166,67,192,250,36,257,162,50,0,10,120,0,289,0,10,0,0,0,29,231,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,291090,72,26,0,1,14,0,0,182,82,34,3,3,0,124,522,6,0,83,1,35,0,1,30,3,11,1,655,4,275,75,0,4,90,0,29,39,3,1,1,30,0,32,1,5,1,25,560,16,44,4,167,6,119,190,0,0,250,22,2,0,165,1,23,1,25,27,198,0,0,0,1,0,716,0,0,0,0,0,20,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,564140,0,0,0,0,0,0,0,1,3,0,3,0,1,0,0,0,0,0,0,1,8,4,0,0,2,2,0,2,2,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,578016,5,4,1,3,2,0,0,10,4,4,6,4,0,18,4,0,0,17,8,0,16,3,1,1,0,2,4,9,14,0,0,1,3,0,0,0,0,0,0,6,0,0,0,0,1,3,90,0,1,2,0,0,13,3,0,0,15,0,1,1,7,6,0,0,1,2,6,4,0,0,0,0,6,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,174842,0,1,0,0,0,0,0,1,0,0,4,1,1,3,0,0,0,2,0,0,5,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU72,2,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,5,2,1,5,0,1,0,0,0,1,3,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,2,1,0,1,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU180,2,0,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU1370,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU4979,0,1,0,0,1,0,0,2,6,2,12,1,3,4,2,0,0,1,1,0,4,0,2,1,0,2,2,3,10,2,0,1,2,0,0,0,7,0,0,1,1,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU5333,2,1,0,0,5,0,0,13,22,2,21,1,1,13,2,0,0,9,4,2,33,0,0,0,0,0,4,1,14,1,0,0,4,0,0,0,17,2,0,1,4,0,0,0,1,0,4,0,2,0,2,0,1,1,0,0,0,1,7,1,1,9,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU6567,0,4,0,0,1,0,0,4,0,3,21,2,1,6,4,0,0,0,4,0,22,0,7,0,0,3,2,4,4,0,0,0,4,0,0,1,0,0,1,3,15,1,0,0,5,1,1,0,0,1,0,0,0,1,0,0,18,0,2,0,0,16,1,1,0,5,0,0,0,0,0,0,9,0,1,0,0,0,3,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU8403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU9814,0,0,0,2,0,0,0,2,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU11187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU12688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU17011,0,1,0,0,0,0,0,0,4,0,8,0,1,0,3,0,0,1,2,1,4,0,1,0,0,2,0,0,21,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,8,0,0,16,0,0,0,1,2,0,0,0,1,0,11,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,New.CleanUp.ReferenceOTU15095,8,98,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,418,0,13,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,874462,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,495017,0,9,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,11,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,692756,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,495451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,9,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,New.CleanUp.ReferenceOTU540,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,760967,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,158963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,1077373,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,4,0,0,1,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,851668,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,251,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,134265,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,7,0,2,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,190233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,610111,0,0,0,2,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,924,0,0,1795,1,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,851923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,1656781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,58,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,1815717,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1005,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,158423,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
